interaction_id,userId,productId,session_id,action_type,timestamp,view_duration,rating,product_name,category,brand,description,search_query,current_price,discount_percent,in_stock,preference_score
I2280,U011,B0D69N9VR5,S8984,view,2025-09-25 04:22:43,291,4.4,"Logitech MX Master 2S Bluetooth Edition Wireless Mouse – Use on Any Surface, Hyper-Fast Scrolling, Ergonomic, Rechargeable, Control Up to 3 Apple Mac and Windows Computers - Graphite (Renewed)",Computer Accessories,Logitech,Looking for the best in Item? The Logitech MX Master 2S Bluetooth Edition Wireless Mouse – Use... by Premium Quality provides exceptional value and reliability. Built to last.,logitech mx master 3s mouse,52.95,5,110,1.9689999999999999
I1626,U004,B0DVB31XRZ,S2931,cart,2025-09-25 04:22:43,158,4.1,"Galaxy S25 Ultra SM-S938B/DS 256GB 12GB RAM AI Smartphone, Factory Unlocked, Global Model - Titanium Black",Smartphones,Samsung,"Discover the ultimate Item experience with Samsung. The Galaxy S25 Ultra SM-S938B/DS 256GB 12GB RAM AI Smartphone, F... combines sleek design with outstanding performance.",samsung galaxy s24 ultra,891.05,5,133,3.51
I2469,U006,B09HMV6K1W,S8028,cart,2025-09-25 04:22:43,72,4.5,"MX Master 3S for Mac - Wireless Bluetooth Mouse with Ultra-Fast Scrolling, Ergo, 8K DPI, Quiet Clicks, Track on Glass, Customization, USB-C, Apple, iPad - Space Grey",Computer Accessories,Logitech,Looking for the best in Item? The MX Master 3S for Mac - Wireless Bluetooth Mouse with Ultra-F... by Logitech provides exceptional value and reliability. Built to last.,logitech mx master 3s mouse,94.89,10,87,3.214
I1436,U004,B0F5BCHJ6T,S4934,view,2025-09-25 04:22:43,199,4.3,"Wired Ear Buds Sport in-Ear Headphones w/Anti Fall/Hurt Wingtips, Mute Mic, Pure Stereo Bass, Noise Isolating Aux 3.5mm Earbuds for Running/iPhone/Samsung/Android/Laptop/PC/School/Small Ear",Audio & Speakers,Apetoo,"Upgrade your lifestyle with the APETOO Wired Ear Buds Sport in-Ear Headphones w/Anti Fall/Hurt Wing.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",sony wh-1000xm5 headphones,16.57,5,0,1.6520000000000001
I1040,U017,B0DBW1D1DS,S1173,view,2025-09-25 04:22:43,14,4.4,"MSI MAG 32C6X 31.5-inch 1920 x 1080 (FHD) Computer Monitor, 250Hz, Adaptive-Sync, HDR Ready, HDMI, VGA Port, Display Port, VESA Mountable, Tilt, Speaker, 1ms, Black",Monitors,Msi,"Upgrade your lifestyle with the Premium Quality MSI MAG 32C6X 31.5-inch 1920 x 1080 (FHD) Computer Monitor, .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",monitor,159.99,5,88,1.014
I3165,U015,B09MV7QXTM,S2256,purchase,2025-09-25 04:22:43,67,4.0,"MightySkins Glossy Glitter Skin Compatible with Amazon Fire TV Stick 4K Max - Flowers | Protective, Durable High-Gloss Glitter Finish | Easy to Apply, Remove, and Change Styles | Made in The USA",Streaming Devices,Mightyskins,"Upgrade your lifestyle with the Premium Quality MightySkins Glossy Glitter Skin Compatible with Amazon Fire .... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",amazon fire tv stick 4k,13.81,5,38,5.197
I575,U003,B0CQYJVJDR,S8909,purchase,2025-09-25 04:22:43,25,4.6,"USB C Charger 200W USB C Charger Block,Upgraded GaN III 8-Port Fast Charging Station Hub,PD 65W Laptop Charging Adapter Compatible with MacBook Pro/Air,DELL,Steam Deck,iPhone 16/15/14,Galaxy S23/22",Smartphones,Dell,"Upgrade your lifestyle with the Premium Quality USB C Charger 200W USB C Charger Block,Upgraded GaN III 8-Po.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",iphone 15,29.37,20,140,5.052
I3367,U014,B0FQVR59YL,S8286,view,2025-09-26 04:22:43,246,4.6,"Portable Charger for Apple Watch, 2500mAh & Digital Display – Magnetic Fast Charging iWatch Charger for Travel & Keychain Use – Works with Apple Watch Series (Black)",Wearables,Apple,"Discover the ultimate Item experience with Premium Quality. The Portable Charger for Apple Watch, 2500mAh & Digital Display ... combines sleek design with outstanding performance.",apple watch series 9,18.99,5,31,1.814
I789,U010,B0D3WGM8X8,S5222,cart,2025-09-26 04:22:43,285,4.4,LG 32UR500K-B Ultrafine 32-inch 4K UHD (3840x2160) Computer Monitor HDR10 Built-in Speaker x2 OnScreen Control Reader Mode Flicker Safe Borderless Design HDMIx2 DisplayPort Black,Monitors,Lg,Discover the ultimate Item experience with Premium Quality. The LG 32UR500K-B Ultrafine 32-inch 4K UHD (3840x2160) Computer ... combines sleek design with outstanding performance.,monitor,199.99,0,0,3.948
I3634,U017,B0CHWZ9K9T,S2869,cart,2025-09-26 04:22:43,51,4.2,"Watch Series 9 [GPS + Cellular 45mm] Smartwatch with Gold Stainless Steel Case with Clay Sport Band S/M. Fitness Tracker, Blood Oxygen & ECG Apps, Always-On Retina Display",Wearables,Apple,Looking for the best in Item? The Watch Series 9 [GPS + Cellular 45mm] Smartwatch with Gold St... by Apple provides exceptional value and reliability. Built to last.,apple watch series 9,723.71,15,20,3.141
I2534,U002,B0BKPTS9HH,S3376,purchase,2025-09-26 04:22:43,184,3.7,Hard Case for Logitech G Cloud Gaming Handheld + Logitech MX Master 3/3S Mouse,Computer Accessories,Logitech,Discover the ultimate Item experience with Premium Quality. The Hard Case for Logitech G Cloud Gaming Handheld + Logitech MX... combines sleek design with outstanding performance.,logitech mx master 3s mouse,31.98,20,22,5.6
I3619,U009,B0CSYY9F8H,S1475,cart,2025-09-26 04:22:43,28,4.6,"Sport Band Compatible with Apple Watch Ultra 2 3/Ultra Band,Compatible with Apple Watch Bands for Men 49mm 46mm 45mm 44mm 42mm,Waterproof Silicone Strap for iWatch Bands All Series SE 11 10 9-1",Wearables,Odbeai,"Upgrade your lifestyle with the Odbeai Sport Band Compatible with Apple Watch Ultra 2 3/Ultra Band,.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",apple watch series 9,6.84,0,43,3.062
I3826,U004,B0FDKQHNQ4,S7166,view,2025-09-26 04:22:43,33,4.0,"360° Rotating Case for All-New 7"" Kindle Paperwhite 12th Gen 2024 & Kindle Colorsoft SE, PU Leather Magnetic Detachable Stand Cover, Clear Hard Back Shell, Auto Sleep/Wake, Creamy White",E-Readers,Kindle,"Upgrade your lifestyle with the Premium Quality 360° Rotating Case for All-New 7"" Kindle Paperwhite 12th Gen.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",kindle paperwhite 2024,19.99,10,40,1.079
I965,U011,B0DK59YKRS,S1477,cart,2025-09-26 04:22:43,99,4.7,"BenQ ScreenBar Halo 2 LED Monitor Light - Wireless Controller, Backlight, Motion Sensor, Adjustable Brightness/Color Temperature, Eye-Care Light Bar, No Screen Glare, Space Saving, Fits Curved Monitor",Monitors,Benq,Looking for the best in Item? The BenQ ScreenBar Halo 2 LED Monitor Light - Wireless Controlle... by Premium Quality provides exceptional value and reliability. Built to last.,monitor,152.15,15,75,3.307
I119,U015,B0DQ45PDWP,S5136,purchase,2025-09-26 04:22:43,254,4.8,Mac mini M4 Mount | Under Desk & VESA Monitor Mount for 2024 Mac mini | Designed for Proper Airflow | Includes Hardware | Compatible with Apple Mac mini M4 & M4 Pro,Computers & Laptops,Hideit Mounts,Looking for the best in Item? The Mac mini M4 Mount | Under Desk & VESA Monitor Mount for 2024... by HIDEit Mounts provides exceptional value and reliability. Built to last.,mac mini m4,37.99,5,108,5.841
I658,U012,B0DJWRSV4L,S7557,view,2025-09-26 04:22:43,243,5.0,"Apple iPhone 15 Pro, 128GB, White Titanium - Cricket Wireless (Renewed)",Smartphones,Apple,"Discover the ultimate Item experience with Premium Quality. The Apple iPhone 15 Pro, 128GB, White Titanium - Cricket Wireles... combines sleek design with outstanding performance.",iphone 15,577.87,5,128,1.803
I3143,U015,B078MNW25Q,S8382,purchase,2025-09-26 04:22:43,167,4.3,"Wired Ethernet Adapter for Fire Stick Basic/2nd/4k/Lite/Cube, Google Chromecast Ultra, Tivo Stream 4K - Micro USB OTG Cable, 3 USB 2.0 Hub with Power DC",Streaming Devices,Google,Discover the ultimate Item experience with Premium Quality. The Wired Ethernet Adapter for Fire Stick Basic/2nd/4k/Lite/Cube... combines sleek design with outstanding performance.,amazon fire tv stick 4k,13.99,20,71,5.541
I2872,U007,B0CK4LN9C8,S9660,view,2025-09-26 04:22:43,79,3.8,Head Case Designs Officially Licensed Batman DC Comics Hush Costume Logos And Comic Book Vinyl Faceplate Gaming Skin Decal Compatible With Sony PlayStation 5 PS5 Digital Console & DualSense Controller,Gaming,Playstation,Discover the ultimate Item experience with Premium Quality. The Head Case Designs Officially Licensed Batman DC Comics Hush ... combines sleek design with outstanding performance.,sony playstation 5 console,30.95,10,71,1.238
I686,U013,B0CRJ1K45H,S3185,view,2025-09-26 04:22:43,80,4.4,"Apple iPhone 15 Pro Max, 512GB, Blue Titanium - Verizon (Renewed Premium)",Smartphones,Apple,"Looking for the best in Item? The Apple iPhone 15 Pro Max, 512GB, Blue Titanium - Verizon (Ren... by Premium Quality provides exceptional value and reliability. Built to last.",iphone 15,744.97,10,35,1.241
I631,U007,B0DKVF8CS8,S8496,purchase,2025-09-26 04:22:43,83,3.8,"Apple iPhone 12 Pro Max, 128GB, Graphite for TracFone (Renewed)",Smartphones,Apple,"Upgrade your lifestyle with the Premium Quality Apple iPhone 12 Pro Max, 128GB, Graphite for TracFone (Renew.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",iphone 15,349.99,15,63,5.252
I819,U006,B0F233D6W1,S5773,view,2025-09-26 04:22:43,146,4.5,"ASUS TUF Gaming 27” 1440P Monitor (VG27AQM5A) - QHD (2560x1440), 300Hz, Fast IPS, Extreme Low Motion Blur Sync, 0.3ms, Speaker, 95% DCI-P3, Shadow Boost, DisplayWidget Center, 3 yr Warranty",Monitors,Asus,Discover the ultimate Item experience with Premium Quality. The ASUS TUF Gaming 27” 1440P Monitor (VG27AQM5A) - QHD (2560x14... combines sleek design with outstanding performance.,monitor,199.0,5,103,1.4689999999999999
I2613,U017,B09RTWS8PY,S9315,view,2025-09-26 04:22:43,208,4.1,Sony PlayStation 5 Disc Version (Renewed),Gaming,Playstation,Looking for the best in Item? The Sony PlayStation 5 Disc Version (Renewed) by Premium Quality provides exceptional value and reliability. Built to last.,sony playstation 5 console,459.99,10,49,1.683
I4082,U002,B09NWJ5BT5,S4948,cart,2025-09-26 04:22:43,105,4.6,JBL FLIP 6 Portable Wireless Bluetooth Speaker Waterproof - Black (Renewed),Audio & Speakers,Jbl,Discover the ultimate Item experience with Premium Quality. The JBL FLIP 6 Portable Wireless Bluetooth Speaker Waterproof - ... combines sleek design with outstanding performance.,jbl flip 6 portable speaker,87.97,5,42,3.328
I3863,U002,B0FHWW67W4,S5771,purchase,2025-09-26 04:22:43,111,5.0,"Magnetic Case for 7"" Kindle Paperwhite (12th Generation-2024) and Kindle Colorsoft Signature Edition 2024 KPW6 Glitter Sparkly Cute Girl Crown Bling Folio Stand Cover with Hand Strap (Pink)",E-Readers,Kindle,"Discover the ultimate Item experience with Premium Quality. The Magnetic Case for 7"" Kindle Paperwhite (12th Generation-2024... combines sleek design with outstanding performance.",kindle paperwhite 2024,19.99,0,25,5.348
I4075,U008,B0DGLXW431,S1909,view,2025-09-26 04:22:43,107,4.9,"6-7 Inch Puffy Sleeve Case for 7"" Kindle Paperwhite 12th Gen/Colorsoft 2024, 6.8"" Kindle Paperwhite 11th Gen, 6"" Kindle 11th Gen 2024/2022, Oasis, Protective Pouch Bag, Navy",E-Readers,Kindle,"Looking for the best in Item? The 6-7 Inch Puffy Sleeve Case for 7"" Kindle Paperwhite 12th Gen... by Premium Quality provides exceptional value and reliability. Built to last.",kindle paperwhite 2024,15.61,15,71,1.334
I2325,U005,B0F5WS7HNV,S3179,view,2025-09-26 04:22:43,207,4.8,"2 Pack MX Master 3/3S Wireless Gaming Mouse Feet Sliding Stickers, Wear-Resistant Smooth Mice Glass Skates Pad Compatible with Logitech Mouse Feet Replacement (Glide Mice Skates, White PTFE)",Computer Accessories,Logitech,Looking for the best in Item? The 2 Pack MX Master 3/3S Wireless Gaming Mouse Feet Sliding Sti... by Premium Quality provides exceptional value and reliability. Built to last.,logitech mx master 3s mouse,8.99,20,95,1.679
I3656,U001,B0C9LP7W6N,S9539,view,2025-09-26 04:22:43,52,4.6,"Butterfly Engraved Bands Compatible with Apple Watch Band 41mm 40mm 38mm 49mm 46mm 49mm 46mm 45mm 44mm 42mm Women, Silicone Sport Strap for iWatch Series SE 10 9 8 7 6 5 4 3 2 1 SE Ultra",Wearables,Apple,"Upgrade your lifestyle with the Premium Quality Butterfly Engraved Bands Compatible with Apple Watch Band 41.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",apple watch series 9,7.59,5,61,1.145
I3061,U004,B07K9SGXFL,S4202,view,2025-09-26 04:22:43,270,4.2,Amplified HD Digital TV Antenna Long 200 Miles Range - Support 4K 1080p Fire tv Stick and All TV's - Indoor Smart Switch Amplifier Signal Booster - 18ft HDTV Cable/AC Adapter,Streaming Devices,Amplified,"Upgrade your lifestyle with the Premium Quality Amplified HD Digital TV Antenna Long 200 Miles Range - Suppo.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",amazon fire tv stick 4k,39.0,0,52,1.897
I2301,U003,B087Z6P16M,S1671,purchase,2025-09-26 04:22:43,205,4.4,"Wireless Mouse M190 - Full Size Ambidextrous Curve Design, 18-Month Battery with Power Saving Mode, Precise Cursor Control & Scrolling, Wide Scroll Wheel, Thumb Grips - Mid Grey",Computer Accessories,Logitech,"Looking for the best in Item? The Wireless Mouse M190 - Full Size Ambidextrous Curve Design, 1... by Logitech provides exceptional value and reliability. Built to last.",logitech mx master 3s mouse,13.76,10,145,5.672
I1285,U017,B0F9VR8Q7T,S3540,cart,2025-09-26 04:22:43,263,3.0,OEM Replacement for Sony Headphones WH-1000XM5 XM5 Headband Swivel Assembly + Repair Tool Kit (Black) - Parts,Audio & Speakers,Sony,Looking for the best in Item? The OEM Replacement for Sony Headphones WH-1000XM5 XM5 Headband ... by Premium Quality provides exceptional value and reliability. Built to last.,sony wh-1000xm5 headphones,145.0,15,142,3.872
I1756,U014,B0DQDX942M,S6722,view,2025-09-26 04:22:43,224,4.2,"2-PACK Tempered Glass Screen Protector for Samsung Galaxy S24 Ultra [Easy Auto Dust Removal Installation Frame] [Supports Ultrasonic Fingerprint Unlocking] 9H Hardness, Scratch Resistant, Fingerprint Resistant, Ultra HD Clear",Smartphones,Samsung,Looking for the best in Item? The 2-PACK Tempered Glass Screen Protector for Samsung Galaxy S2... by Premium Quality provides exceptional value and reliability. Built to last.,samsung galaxy s24 ultra,12.99,10,113,1.738
I902,U001,B0FDDPKDKQ,S8719,view,2025-09-26 04:22:43,21,4.3,"LG 27U730SA-W 27-Inch Smart 4K UHD (3840 x 2160) IPS Computer Monitor, HDR10, Built-in Speaker, Screen Share, Bluetooth, Remote Control, HDMI, USB Type-C PD 65W, Tilt/Height/Swivel/Pivot Stand, White",Monitors,Lg,Discover the ultimate Item experience with Premium Quality. The LG 27U730SA-W 27-Inch Smart 4K UHD (3840 x 2160) IPS Compute... combines sleek design with outstanding performance.,monitor,276.99,0,93,1.038
I340,U013,B0F4K7RY94,S5712,view,2025-09-27 04:22:43,50,4.8,"Top Power Auxiliary Button for Mac mini M4 2024, Aluminum Alloy Metal Switch Extender Compatible with (for Mac mini M4) Desktop Computer Easy Power On/Off",Computers & Laptops,Top,"Upgrade your lifestyle with the Premium Quality Top Power Auxiliary Button for Mac mini M4 2024, Aluminum Al.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",mac mini m4,11.99,5,105,1.138
I1997,U004,B07XYTC8WG,S5486,view,2025-09-27 04:22:43,259,4.1,"XPS 13 7390 13.3 inch 4K UHD InfinityEdge Touchscreen Laptop (Silver) 10th Gen Intel Core i7-10710U, 16GB RAM, 1TB SSD, Windows 10 Home Advance (XPS7390-7681SLV-PUS)",Computers & Laptops,Dell,"Upgrade your lifestyle with the Dell XPS 13 7390 13.3 inch 4K UHD InfinityEdge Touchscreen Laptop.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",dell xps 13 laptop,37828.0,5,80,1.859
I1641,U005,B0CQ3312S6,S4874,view,2025-09-27 04:22:43,36,4.4,"Samsung Galaxy S24 Ultra Case, Compatible with Wireless Charging - Hollyhock Cream",Smartphones,Kate Spade New York,"Looking for the best in Item? The Samsung Galaxy S24 Ultra Case, Compatible with Wireless Char... by kate spade new york provides exceptional value and reliability. Built to last.",samsung galaxy s24 ultra,12.03,20,10,1.09
I3585,U011,B08JPF291Q,S8826,view,2025-09-27 04:22:43,80,4.6,Rugged Armor Designed for Apple Watch Case Series SE3/9/8/SE2/7/6/SE/5/4 41mm/40mm Durable TPU Cover - Blue,Wearables,Spigen,Discover the ultimate Item experience with Spigen. The Rugged Armor Designed for Apple Watch Case Series SE3/9/8/SE... combines sleek design with outstanding performance.,apple watch series 9,11.69,20,108,1.241
I525,U018,B0CRJ1CVFK,S1023,purchase,2025-09-27 04:22:43,202,5.0,"Apple iPhone 15, 256GB, Black - Verizon (Renewed Premium)",Smartphones,Apple,"Looking for the best in Item? The Apple iPhone 15, 256GB, Black - Verizon (Renewed Premium) by Premium Quality provides exceptional value and reliability. Built to last.",iphone 15,589.99,0,74,5.662
I3948,U009,B0DK51GMSM,S4217,cart,2025-09-27 04:22:43,266,4.6,"Lainergie Case for Kindle Paperwhite 7""/6.8"" (12th/11th Gen, 2024/2021) & Kindle Colorsoft Signature Edition 2024, Slim PU Shell Cover with Stand, Hand Strap, Auto-Wake/Sleep Feature Not for TCL, Pink",E-Readers,Kindle,"Looking for the best in Item? The Lainergie Case for Kindle Paperwhite 7""/6.8"" (12th/11th Gen,... by Premium Quality provides exceptional value and reliability. Built to last.",kindle paperwhite 2024,9.49,15,82,3.883
I1033,U019,B0DFW3PXGM,S2900,cart,2025-09-27 04:22:43,36,4.3,"INNOCN 45 Inch 5K2K 5120 x 1440p 120Hz Ultrawide Curved Gaming Monitor, R1500, HDR400, USB Type-C 65W Power Delivery, PIP/PBP, Built-in Speaker, Height Adjustable, Black",Monitors,Innocn,"Upgrade your lifestyle with the Premium Quality INNOCN 45 Inch 5K2K 5120 x 1440p 120Hz Ultrawide Curved Gami.... Designed specifically for Item enthusiasts, it offers premium features and unmatched durability.",monitor,554.99,0,80,3.09
